CustomerID,Churn,churn_probability,risk_band
3325626,0,0.4372622446312463,Medium
3206198,0,0.4372601704135738,Medium
3173030,0,0.4372530692193009,Medium
3207094,0,0.43725296822827425,Medium
3021502,1,0.43725282660326126,Medium
3337930,0,0.43725054230921656,Medium
3096914,0,0.4372402943585747,Medium
3313234,0,0.4372233611171711,Medium
3081450,0,0.43721469106124217,Medium
3180978,0,0.43721414595741465,Medium
3179594,0,0.43720760823028787,Medium
3282802,0,0.43719872730198545,Medium
3103442,0,0.43719707007446246,Medium
3088110,0,0.4371939818241668,Medium
3382542,0,0.4371884660529986,Medium
3091522,1,0.4371789092726259,Medium
3105518,0,0.4371733298417381,Medium
3034494,1,0.43716867487727623,Medium
3035354,1,0.43715962305327133,Medium
3136002,0,0.4371537629827783,Medium
3370982,1,0.43714763740144263,Medium
3276310,0,0.437137488952335,Medium
3231906,1,0.43713460521983866,Medium
3109162,0,0.4371338812335081,Medium
3250266,0,0.4371282072606806,Medium
3129798,1,0.437126817804264,Medium
3127286,0,0.4371217824037151,Medium
3341530,0,0.43711898050215575,Medium
3375798,1,0.4371041539453261,Medium
3145362,0,0.4370971292205019,Medium
3078482,1,0.43708861396369963,Medium
3019634,0,0.437084324612929,Medium
3274594,0,0.4370644881902526,Medium
3102850,0,0.4370474416036153,Medium
3283522,0,0.43704100788928607,Medium
3025858,0,0.43702961905009374,Medium
3303398,0,0.4370114381309581,Medium
3221818,0,0.43700400395529854,Medium
3380634,1,0.4369946069497172,Medium
3021286,0,0.4369944639884191,Medium
3032566,1,0.4369902661733691,Medium
3123070,0,0.436980551574786,Medium
3354622,1,0.4369603747522137,Medium
3266278,0,0.43695399271088287,Medium
3332050,0,0.43695317322963045,Medium
3223498,0,0.4369464451288441,Medium
3163614,0,0.4369454847404706,Medium
3019354,1,0.43694386807167696,Medium
3027302,0,0.4369346688509416,Medium
3194170,0,0.4368898524492343,Medium
3016506,0,0.4368729767357263,Medium
3153518,0,0.43686278973960063,Medium
3277598,1,0.43683618519985606,Medium
3023314,1,0.4368301286213115,Medium
3128270,0,0.43681396151541574,Medium
3118650,0,0.4368138076839635,Medium
3034990,1,0.43681366320144455,Medium
3195758,0,0.43680771694456666,Medium
3182154,0,0.436805366809173,Medium
3099054,0,0.4368019222256981,Medium
3081194,0,0.43680072247850427,Medium
3033606,0,0.4367721527128259,Medium
3263486,0,0.4367572566469455,Medium
3378258,0,0.43675462911916824,Medium
3028062,0,0.43675346030404233,Medium
3360642,0,0.43673281834899896,Medium
3342498,0,0.43673108141554434,Medium
3115122,0,0.4367223538671888,Medium
3314918,0,0.4367218426291499,Medium
3251210,0,0.4367198578682581,Medium
3141166,0,0.43671336055151766,Medium
3395502,0,0.4366825057237693,Medium
3198402,0,0.4366636671298736,Medium
3353410,0,0.4366504141294012,Medium
3118878,0,0.4366487589139338,Medium
3071898,0,0.43664807840799513,Medium
3084234,1,0.436616364979829,Medium
3131942,0,0.43660800271933237,Medium
3031402,0,0.4365943747754936,Medium
3168030,0,0.4365498409398388,Medium
3019810,0,0.4365461739570155,Medium
3219478,0,0.43653786637689834,Medium
3199862,0,0.43653655302189304,Medium
3311670,0,0.4365291974851611,Medium
3191550,0,0.43652783411191437,Medium
3151694,0,0.43652724716050256,Medium
3221922,1,0.43651776278294463,Medium
3060966,0,0.43651364117203656,Medium
3052742,0,0.4365132250569899,Medium
3123654,0,0.4364921281322088,Medium
3198194,0,0.43648053624503635,Medium
3328050,0,0.4364788341951702,Medium
3097142,0,0.43647305166578965,Medium
3172134,1,0.436456067620725,Medium
3337514,0,0.4364558665148884,Medium
3382082,1,0.43644073672883865,Medium
3103218,0,0.43643905481047757,Medium
3249610,0,0.4364322680014815,Medium
3029866,0,0.4364178947328433,Medium
3257186,0,0.4364161415188962,Medium
3141522,0,0.4364139158699896,Medium
3053098,1,0.4363782380734824,Medium
3072150,0,0.4363730751831229,Medium
3178874,0,0.4363591530145479,Medium
3027650,0,0.4363505240117677,Medium
3203274,1,0.4363420158708019,Medium
3275830,0,0.43632349597121894,Medium
3356766,0,0.43629478371820907,Medium
3162990,0,0.4362772006041425,Medium
3254666,0,0.4362519403590303,Medium
3288702,0,0.43624634693167585,Medium
3173694,0,0.4362288498323885,Medium
3004694,0,0.43622040752649865,Medium
3365438,1,0.4362199903277828,Medium
3153134,0,0.43619397266850785,Medium
3248322,0,0.4361840571952949,Medium
3187186,0,0.43618031842899335,Medium
3110230,0,0.4361761959781792,Medium
3147750,0,0.43613836420965185,Medium
3089710,0,0.4361019015916865,Medium
3301390,1,0.4360945839091817,Medium
3320018,0,0.4360855057543043,Medium
3085706,0,0.43608327484511644,Medium
3202554,0,0.4360717516478372,Medium
3215326,0,0.43606379881029156,Medium
3275482,0,0.4360562176299079,Medium
3217966,0,0.43605545187934425,Medium
3085526,0,0.4360372690011785,Medium
3200410,0,0.43603433093566685,Medium
3344674,0,0.436007169488405,Medium
3161198,0,0.435998544646326,Medium
3081662,0,0.43599656404638,Medium
3167222,0,0.43598185478466084,Medium
3048250,0,0.43598024325045387,Medium
3129382,0,0.4359730775334499,Medium
3100810,0,0.43596826851308595,Medium
3234206,0,0.43596280723287645,Medium
3054714,0,0.435951715406548,Medium
3192338,0,0.43590940373851206,Medium
3041670,0,0.4358909159304455,Medium
3257122,0,0.43588402215874456,Medium
3097258,1,0.4358802393601718,Medium
3222242,1,0.4358627183142226,Medium
3193874,0,0.43585700035543706,Medium
3127142,0,0.4358332036377119,Medium
3078478,0,0.4358248431466067,Medium
3243130,0,0.4358181509180419,Medium
3134870,1,0.4358160333226935,Medium
3216914,1,0.4358005369739042,Medium
3167738,1,0.4357920658779283,Medium
3263998,1,0.4357609516450588,Medium
3195702,0,0.43574743775819375,Medium
3048446,1,0.4357459947577441,Medium
3302322,0,0.43574128316602434,Medium
3207070,0,0.43573613185492766,Medium
3091082,1,0.4357280275541107,Medium
3126142,0,0.4357255991038963,Medium
3093662,0,0.43572239065141954,Medium
3286878,0,0.43571503293391717,Medium
3142690,0,0.43570578754914485,Medium
3120106,0,0.4356890276731024,Medium
3079650,0,0.43568519743926226,Medium
3206078,0,0.4356797533850639,Medium
3199082,0,0.4356718950777759,Medium
3261554,0,0.43566163113509526,Medium
3191286,0,0.43565376394879307,Medium
3388182,1,0.43564354624276996,Medium
3096506,0,0.43563854374968525,Medium
3012174,0,0.43563753398999083,Medium
3204438,0,0.435636870684894,Medium
3222270,0,0.43562823518026467,Medium
3032826,0,0.43562810471330354,Medium
3254330,0,0.43562650263313407,Medium
3260682,0,0.4356215715967412,Medium
3251854,0,0.43561801968249314,Medium
3127846,0,0.43561743703992795,Medium
3094946,0,0.43561623044532755,Medium
3225466,0,0.4355988546835273,Medium
3285050,1,0.43556319062298027,Medium
3338162,0,0.43556012710000924,Medium
3170742,0,0.43555497397620757,Medium
3360834,0,0.4355378022352329,Medium
3159614,1,0.4355365272902939,Medium
3256946,0,0.43553071786204356,Medium
3184846,0,0.43551166372624106,Medium
3175166,0,0.43550597219652215,Medium
3180182,1,0.43550521034198797,Medium
3189514,0,0.4355031674280473,Medium
3363350,1,0.43547588171573626,Medium
3213778,0,0.4354644425022426,Medium
3240734,0,0.43546205740292515,Medium
3079222,0,0.435461523531038,Medium
3113554,0,0.435432903488365,Medium
3308998,0,0.43540219570104094,Medium
3040782,0,0.43534268271659654,Medium
3214270,0,0.43531865314480306,Medium
3067578,1,0.43531857821222875,Medium
3327518,0,0.4353092297486936,Medium
3178830,0,0.43530829931172565,Medium
3217218,0,0.4352999289165382,Medium
3080634,0,0.43529573347018163,Medium
3081242,0,0.4352692030329403,Medium
3142778,0,0.4352626060367511,Medium
3084074,0,0.4352100396570677,Medium
3137590,0,0.4351934100725767,Medium
3111542,0,0.43519103319261887,Medium
3055190,0,0.43518963956317297,Medium
3113622,0,0.43518124720247137,Medium
3377954,0,0.43517530878651345,Medium
3204786,1,0.4351744781010858,Medium
3004290,1,0.4351662097607148,Medium
3066930,0,0.4351435163026674,Medium
3294450,0,0.4351352315503612,Medium
3086170,0,0.4351333367995142,Medium
3129286,0,0.4351309967243833,Medium
3126374,0,0.4351258586487466,Medium
3344026,1,0.4351189630977891,Medium
3306910,0,0.4351102741946774,Medium
3083754,0,0.4350947635532704,Medium
3373258,1,0.4350907219190663,Medium
3118838,0,0.4350831502058772,Medium
3192326,1,0.43507148262305523,Medium
3267846,0,0.4350692097940536,Medium
3159986,0,0.4350640567635297,Medium
3296014,0,0.4350421194408398,Medium
3088418,1,0.4350378046659613,Medium
3148930,0,0.43502857610652934,Medium
3177018,0,0.4350268148175743,Medium
3205734,0,0.43499734873640605,Medium
3018970,0,0.43498277484770786,Medium
3340422,0,0.4349684163399893,Medium
3258470,0,0.4349521252874515,Medium
3148530,0,0.43494521855490964,Medium
3258234,0,0.4349427237489747,Medium
3283090,0,0.4349408817620639,Medium
3354510,1,0.43493638985878075,Medium
3111198,0,0.4349236549700646,Medium
3058946,0,0.4349180913077191,Medium
3202938,0,0.434913565806086,Medium
3070062,1,0.4349077910981961,Medium
3393226,0,0.43490649376801205,Medium
3219854,0,0.43489234052360615,Medium
3163806,0,0.434888034671138,Medium
3226130,0,0.4348785094960461,Medium
3017438,0,0.4348742058540278,Medium
3374874,0,0.4348635015017826,Medium
3141834,1,0.4348521194028597,Medium
3384586,0,0.4348425140334742,Medium
3155238,0,0.4348359362125282,Medium
3320434,0,0.4348345458671713,Medium
3009874,1,0.43482617446661354,Medium
3242878,0,0.4348167893508266,Medium
3167946,0,0.43481396754826723,Medium
3153814,0,0.434805340764012,Medium
3372826,0,0.4348021439590452,Medium
3275006,1,0.4347912182177052,Medium
3299482,1,0.43479112445014617,Medium
3260178,0,0.4347861125677966,Medium
3345562,0,0.4347673963578833,Medium
3161370,0,0.4347589152926381,Medium
3140246,1,0.43475544765956575,Medium
3006066,0,0.4347520626681857,Medium
3045142,0,0.4347358998895372,Medium
3108886,1,0.43472976278736636,Medium
3253930,0,0.4347251316906139,Medium
3193690,0,0.4347221151709985,Medium
3030454,0,0.4347218381925964,Medium
3146346,0,0.4347037573646558,Medium
3096394,0,0.4347028694297056,Medium
3109334,0,0.434702629574398,Medium
3011942,1,0.4346990341148814,Medium
3248482,0,0.4346987641216132,Medium
3161326,0,0.43469083207996934,Medium
3040166,1,0.4346768114756588,Medium
3100286,0,0.43467504589767497,Medium
3105478,0,0.43466808871500234,Medium
3079886,0,0.43465320984675954,Medium
3268258,0,0.43464699010571745,Medium
3205598,0,0.43463495275791414,Medium
3397218,0,0.43462257668742077,Medium
3031894,0,0.4346201845443879,Medium
3108294,0,0.4346201660272841,Medium
3037330,0,0.4346124409758981,Medium
3075514,0,0.4345989161429521,Medium
3200034,1,0.4345891559779791,Medium
3152242,0,0.4345874944480969,Medium
3243310,1,0.4345782385147427,Medium
3160194,0,0.4345662488245153,Medium
3011622,0,0.4345636662687758,Medium
3385746,0,0.4345495993497937,Medium
3082842,0,0.4345447283700322,Medium
3144470,0,0.43454279566984727,Medium
3015410,0,0.4345193669023789,Medium
3263626,1,0.4345190035033917,Medium
3345998,0,0.43448999358746265,Medium
3395806,0,0.4344851986631648,Medium
3135230,0,0.4344755224855403,Medium
3302994,0,0.43444801642753944,Medium
3079046,0,0.434446971677018,Medium
3177950,0,0.4344451939073248,Medium
3277566,0,0.43444419411440244,Medium
3149162,0,0.434438566685861,Medium
3100670,1,0.4344379240732302,Medium
3241098,0,0.4344330593639363,Medium
3213138,0,0.4344286100535799,Medium
3211626,0,0.43440887660295063,Medium
3113642,0,0.4344010914241738,Medium
3351402,0,0.43436005400484573,Medium
3368294,0,0.43432455213348914,Medium
3208714,0,0.43431511252827804,Medium
3331670,1,0.43430939824624487,Medium
3159654,0,0.434278645123913,Medium
3384930,1,0.4342678129707108,Medium
3113990,0,0.4342653408553356,Medium
3193614,0,0.4342569575708028,Medium
3050522,0,0.4342546282722495,Medium
3139470,0,0.4342211871013987,Medium
3357742,0,0.43421931840722294,Medium
3019846,0,0.43421751237241,Medium
3292986,0,0.43419298764384495,Medium
3369782,0,0.43417859114103774,Medium
3113286,0,0.4341690162836029,Medium
3266250,0,0.4341618848785829,Medium
3354230,0,0.43415881506646464,Medium
3182678,0,0.4341532429326164,Medium
3394498,0,0.4341477487120523,Medium
3211858,0,0.4341372571486538,Medium
3147630,0,0.43413363926263726,Medium
3191122,1,0.43410316110404773,Medium
3346230,0,0.4340908170609043,Medium
3239138,0,0.4340766046009598,Medium
3341686,1,0.43406042392403954,Medium
3099814,1,0.43405276757933997,Medium
3183834,0,0.4340490901643259,Medium
3136610,0,0.43404075172913303,Medium
3346918,0,0.4339660666867344,Medium
3136902,0,0.4339628151422308,Medium
3110450,0,0.43396115567602256,Medium
3142634,0,0.43395263473708784,Medium
3155674,1,0.433943178024103,Medium
3274990,0,0.4339370524340843,Medium
3376890,0,0.43393612504675627,Medium
3194026,0,0.43392190562392535,Medium
3109382,0,0.43392115917209495,Medium
3181434,0,0.4339088819222804,Medium
3077890,0,0.4338784473317411,Medium
3361966,0,0.4338760239860666,Medium
3204422,0,0.4338587769687779,Medium
3018666,0,0.4338496993663949,Medium
3158378,0,0.43384341630534484,Medium
3062074,0,0.43383030205952594,Medium
3120302,1,0.4338297186345475,Medium
3247374,0,0.43382124228351865,Medium
3367882,1,0.43382015009616687,Medium
3258846,0,0.4338158810914459,Medium
3013930,0,0.4337935113375177,Medium
3039574,0,0.4337897590386142,Medium
3399702,0,0.43377857599135844,Medium
3034558,0,0.433745241142349,Medium
3189754,0,0.4336925046434661,Medium
3171242,1,0.4336695607924908,Medium
3069466,0,0.43366105713594816,Medium
3132398,0,0.43361628520908463,Medium
3372910,0,0.43360800608229866,Medium
3220998,1,0.4335984515802474,Medium
3078166,1,0.4335953095821343,Medium
3197826,1,0.4335770088875742,Medium
3146482,0,0.43357573288973816,Medium
3112890,1,0.43357387078358034,Medium
3027290,0,0.4335685965589599,Medium
3235090,0,0.43355735459219624,Medium
3057682,0,0.4335287980012968,Medium
3163982,0,0.433517313407054,Medium
3315686,1,0.4335135791810429,Medium
3106542,0,0.4335006099203555,Medium
3210114,0,0.4334777652447158,Medium
3041494,0,0.4334615107873978,Medium
3090666,0,0.43345495236202564,Medium
3021102,0,0.4334381596057087,Medium
3019058,0,0.43342450460691145,Medium
3071598,0,0.4334155661985432,Medium
3264542,0,0.4333633200417906,Medium
3266978,0,0.43336156720681307,Medium
3211066,1,0.43335079223048534,Medium
3261494,1,0.4333492246854424,Medium
3043554,0,0.43334795517647523,Medium
3243430,0,0.43334440741629443,Medium
3014014,0,0.4333422115278042,Medium
3287650,1,0.4333396199293594,Medium
3161178,0,0.4333223622227138,Medium
3352502,0,0.43332154783213317,Medium
3030974,0,0.43331674064284176,Medium
3230266,0,0.4333128898625878,Medium
3253454,1,0.4333119430795049,Medium
3208098,0,0.43330848857525645,Medium
3083846,0,0.43328487560673956,Medium
3221062,0,0.4332615624109265,Medium
3087430,1,0.4332548029910108,Medium
3209162,0,0.43325101803947097,Medium
3381986,1,0.4332452736428041,Medium
3033826,0,0.43324115569125676,Medium
3003254,0,0.4332355532288747,Medium
3055766,1,0.433217049195391,Medium
3233462,0,0.43321056228316795,Medium
3264546,0,0.43320599663424286,Medium
3371930,0,0.43320563312117605,Medium
3117854,0,0.43317954148258836,Medium
3203914,0,0.43317893644095273,Medium
3018674,0,0.43317758383869226,Medium
3146698,0,0.4331765803041666,Medium
3080358,0,0.43316739943756405,Medium
3103714,0,0.43315367328647403,Medium
3157994,0,0.43314580184283336,Medium
3152330,1,0.4331446417205201,Medium
3026410,0,0.4331349900593731,Medium
3156258,0,0.4331270519585644,Medium
3023146,0,0.43311500420125754,Medium
3386930,0,0.43311098140592,Medium
3142650,0,0.4331060296106636,Medium
3132394,0,0.4331033799584428,Medium
3151290,0,0.4330976980390254,Medium
3082130,0,0.433094417550719,Medium
3222298,1,0.4330922511072664,Medium
3295186,0,0.43308758881311604,Medium
3292718,0,0.43308480894621687,Medium
3062382,0,0.43307017537969766,Medium
3104910,0,0.4330632648884431,Medium
3025970,0,0.4330545853854925,Medium
3168146,1,0.4330278035551641,Medium
3196942,0,0.43302768503685574,Medium
3250962,0,0.4330118944227119,Medium
3290146,0,0.4330098314734698,Medium
3370918,0,0.4329944700573743,Medium
3231178,0,0.432990786775156,Medium
3392774,0,0.4329783495392446,Medium
3108794,0,0.43296877952216134,Medium
3310546,0,0.43296660372924395,Medium
3039242,0,0.43295827272396453,Medium
3216094,1,0.43294170501013957,Medium
3167082,0,0.43293170027308386,Medium
3240538,0,0.4329084799138253,Medium
3215218,1,0.43290408064356467,Medium
3067098,0,0.432902403632539,Medium
3224562,0,0.4328640119074153,Medium
3272270,0,0.43285416138638405,Medium
3194162,1,0.432851506185464,Medium
3108578,0,0.43284825727217363,Medium
3310562,0,0.43283930803775067,Medium
3096502,0,0.4328233804010479,Medium
3152902,0,0.4328201696675281,Medium
3133246,0,0.4328187765984179,Medium
3191530,0,0.4328130852532856,Medium
3320866,1,0.432812807026827,Medium
3286926,1,0.4328124882052205,Medium
3025718,0,0.43280698944647183,Medium
3224986,0,0.4328062245532474,Medium
3136258,0,0.4328050095806679,Medium
3369098,0,0.43280419582958785,Medium
3298378,0,0.43280109460147115,Medium
3118122,1,0.43278646113869845,Medium
3255034,0,0.43278373942243026,Medium
3184542,1,0.43277284456477016,Medium
3165262,1,0.4327657452218418,Medium
3085402,1,0.43274962413342505,Medium
3075886,0,0.4327486433220663,Medium
3000382,0,0.4327431825545219,Medium
3069126,1,0.4327333285393215,Medium
3166874,0,0.43273023856549847,Medium
3297018,0,0.43272583704592327,Medium
3037278,0,0.43271558129632887,Medium
3159258,0,0.43271143694689446,Medium
3058750,0,0.43270157367673023,Medium
3149266,0,0.43270089889988744,Medium
3194206,1,0.4326832772506415,Medium
3136414,0,0.43268053033768566,Medium
3149942,0,0.4326757585313524,Medium
3246970,0,0.43267575440580763,Medium
3143710,0,0.43266811286717605,Medium
3147450,0,0.43266729259889924,Medium
3248246,1,0.43266690360064053,Medium
3121886,0,0.4326632050665453,Medium
3044390,1,0.4326539809660092,Medium
3355110,0,0.43264025010570545,Medium
3119442,0,0.4326273437643249,Medium
3009106,0,0.4326271862300944,Medium
3278150,0,0.43262509573233615,Medium
3200662,0,0.43259696825736343,Medium
3033102,0,0.4325960098987235,Medium
3134734,0,0.43257805299537444,Medium
3051674,1,0.43257020630772197,Medium
3092682,0,0.4325154868128369,Medium
3325406,0,0.4325128425554331,Medium
3126050,0,0.43250780178230674,Medium
3113330,0,0.4324843259973514,Medium
3319482,0,0.4324793829559582,Medium
3027770,0,0.4324702998292754,Medium
3095654,0,0.4324438220446801,Medium
3263138,1,0.43243589174287855,Medium
3154094,0,0.432425593701694,Medium
3052730,0,0.4324229134409306,Medium
3236070,0,0.4323978929221014,Medium
3180822,0,0.43238039810086865,Medium
3227898,0,0.43237975100941667,Medium
3147898,0,0.43237338401289505,Medium
3318978,0,0.432372541502443,Medium
3273190,1,0.4323563560218224,Medium
3047986,0,0.43234033315257325,Medium
3296546,0,0.43232804699853367,Medium
3190694,0,0.43232515043954084,Medium
3129434,0,0.43231879749115415,Medium
3188326,0,0.4323173922823683,Medium
3270878,0,0.4322936554338588,Medium
3127658,0,0.4322769168894786,Medium
3396334,0,0.4322402525416395,Medium
3100222,0,0.43223642453008587,Medium
3375382,0,0.43223236251328634,Medium
3229190,0,0.43222969935653444,Medium
3054122,0,0.4322183027365304,Medium
3218238,0,0.4322128151492905,Medium
3040746,1,0.4321957605770757,Medium
3123202,0,0.4321952433449846,Medium
3157638,0,0.4321770607189213,Medium
3113458,0,0.4321751928366525,Medium
3071858,1,0.4321529114675787,Medium
3268254,0,0.43214997881378275,Medium
3106534,1,0.4321386525674955,Medium
3261922,0,0.43212808706531247,Medium
3173978,0,0.4321270717577952,Medium
3097794,0,0.43211845975050545,Medium
3074654,0,0.43211634457081805,Medium
3398786,0,0.4321137834924314,Medium
3183182,0,0.43209695617953425,Medium
3116230,0,0.4320965075406127,Medium
3166118,1,0.43207515806492774,Medium
3075354,0,0.43206536431367865,Medium
3342446,1,0.43206119996746023,Medium
3038314,0,0.4320597207898251,Medium
3177994,0,0.43203018927553827,Medium
3331154,1,0.43200336223675234,Medium
3158382,1,0.43194824168565105,Medium
3150106,0,0.4319367815910184,Medium
3264266,0,0.4319338707160442,Medium
3294910,0,0.4319277922069806,Medium
3216506,0,0.4319267399725907,Medium
3003378,1,0.4319257074274812,Medium
3095254,0,0.4318999608361614,Medium
3371686,0,0.43189804054649067,Medium
3370930,0,0.4318829422240647,Medium
3102006,0,0.4318630431106185,Medium
3074426,0,0.43186279784231624,Medium
3118102,0,0.4318324713525691,Medium
3040178,0,0.4318225638495866,Medium
3117358,0,0.4318182367582345,Medium
3105094,0,0.43180040693341715,Medium
3001654,0,0.43178481603138885,Medium
3399910,0,0.4317828013188957,Medium
3292810,0,0.4317784933204052,Medium
3199462,0,0.43177666198484294,Medium
3024270,0,0.4317734564726376,Medium
3074590,0,0.43177272758653007,Medium
3358738,0,0.43175561565892956,Medium
3230418,0,0.4317537208245147,Medium
3168598,0,0.4317412531864768,Medium
3044134,0,0.43173728704511327,Medium
3043706,0,0.4317259940836595,Medium
3165046,0,0.43171906061733156,Medium
3167102,1,0.43171214181653556,Medium
3181562,0,0.43170689269385293,Medium
3237534,0,0.43170110926214,Medium
3379114,1,0.43169536803517966,Medium
3179162,0,0.43169415004822514,Medium
3186954,0,0.4316934989673769,Medium
3347118,1,0.4316861809944831,Medium
3073450,0,0.4316797425493622,Medium
3223350,0,0.4316740372059585,Medium
3171654,0,0.4316714868459341,Medium
3027226,1,0.4316690731499267,Medium
3283310,0,0.43161747205584106,Medium
3310450,0,0.43160853122475984,Medium
3079862,0,0.4315835706995616,Medium
3317502,1,0.43155233787175434,Medium
3373602,0,0.4315512584352599,Medium
3177286,0,0.431534829306273,Medium
3293218,0,0.4315332842904521,Medium
3092474,0,0.4315320944397973,Medium
3278142,0,0.43152854986301636,Medium
3240178,0,0.43152704502799294,Medium
3301482,0,0.4315189860118881,Medium
3312790,0,0.431507269503399,Medium
3175058,0,0.43146399372660754,Medium
3297730,0,0.43145388867569134,Medium
3203582,0,0.4314508657747017,Medium
3044082,0,0.43144815920628077,Medium
3331318,0,0.4314140922611505,Medium
3215734,0,0.43136727198191427,Medium
3298042,0,0.43134110638005047,Medium
3067106,0,0.43132864658748543,Medium
3300570,1,0.4313236247050373,Medium
3243894,0,0.43131059776206576,Medium
3127274,0,0.4313025007639908,Medium
3292994,0,0.4312978904344965,Medium
3165750,0,0.4312960478175569,Medium
3089882,0,0.43129459185844893,Medium
3172570,0,0.43128839203314995,Medium
3081702,1,0.4312845606110078,Medium
3373226,0,0.4312819997156016,Medium
3162722,0,0.4312814918289116,Medium
3313322,0,0.4312805941324229,Medium
3136506,0,0.43126697895505595,Medium
3030338,0,0.43124527971165694,Medium
3034506,0,0.4312450894521308,Medium
3086974,0,0.43123967561287213,Medium
3002262,0,0.4312381280142416,Medium
3288794,1,0.43122301102060107,Medium
3023766,0,0.4312120461668204,Medium
3090262,0,0.4312102288075353,Medium
3042854,0,0.4312100909380223,Medium
3175046,0,0.4312050989026938,Medium
3017974,0,0.43118507847077453,Medium
3181954,0,0.43118139240324926,Medium
3123278,1,0.4311812729867893,Medium
3000238,0,0.43117118178714625,Medium
3265210,0,0.4311520516479679,Medium
3348238,0,0.43114883914980473,Medium
3352350,1,0.4311483101047913,Medium
3186238,0,0.4311354390384739,Medium
3361566,0,0.4311313822410463,Medium
3293010,0,0.4311136158047915,Medium
3207586,0,0.4311093987081419,Medium
3118826,0,0.4311036807210149,Medium
3258126,0,0.4310961102106169,Medium
3217850,0,0.43109578219507483,Medium
3376002,1,0.43109041597375153,Medium
3214978,0,0.431086701108941,Medium
3151938,1,0.4310798576002941,Medium
3160046,0,0.4310738824439825,Medium
3264114,1,0.4310687834103533,Medium
3186458,0,0.4310662083169496,Medium
3075062,0,0.4310651511267989,Medium
3271254,0,0.43105106732703213,Medium
3396550,0,0.4310444122419038,Medium
3177782,0,0.4310424933283343,Medium
3096754,0,0.43103316862796714,Medium
3100006,0,0.4310325315457222,Medium
3169706,0,0.43102515997047675,Medium
3139870,1,0.4310155478245134,Medium
3063334,0,0.4310154852738482,Medium
3262482,0,0.4310065523303588,Medium
3130706,0,0.4309871933906008,Medium
3255646,0,0.4309831476151688,Medium
3296250,0,0.4309750652833317,Medium
3166494,0,0.43097452220517085,Medium
3287966,0,0.430946202125651,Medium
3241566,0,0.4309458543739588,Medium
3126454,0,0.43094303642135856,Medium
3087702,0,0.4309423192046663,Medium
3039926,1,0.4309304776758779,Medium
3150318,0,0.43091935809980436,Medium
3086574,0,0.4309188501016956,Medium
3128722,0,0.43090993475594064,Medium
3140830,0,0.4309037268540774,Medium
3258634,0,0.43087776824371626,Medium
3259734,0,0.43087606120583577,Medium
3085098,0,0.43084629448381573,Medium
3057078,0,0.4308456393450591,Medium
3125494,1,0.43084561201613863,Medium
3070010,0,0.43082916837207696,Medium
3117286,0,0.4308229271129016,Medium
3070330,0,0.4308141223006294,Medium
3126410,0,0.43081083989281926,Medium
3029042,0,0.43079675772769854,Medium
3241294,0,0.4307938085111287,Medium
3267922,1,0.43078535410841606,Medium
3394210,0,0.4307561988380623,Medium
3131546,0,0.4307493791087907,Medium
3239426,0,0.4307485165136721,Medium
3172710,0,0.4307447812498537,Medium
3315018,0,0.4307419350258601,Medium
3058938,0,0.4307406616967792,Medium
3316314,0,0.4307353248433074,Medium
3246418,0,0.4307253765420683,Medium
3116530,0,0.43071365122292915,Medium
3100390,0,0.43069928652403544,Medium
3274722,0,0.4306986345115304,Medium
3067954,0,0.43068719450808735,Medium
3338670,0,0.4306838179874499,Medium
3070222,0,0.4306823754277359,Medium
3107826,0,0.43067178786419574,Medium
3265838,1,0.4306618948221209,Medium
3195338,1,0.4306593400628614,Medium
3315534,0,0.43064763978354564,Medium
3200766,1,0.4306266248177504,Medium
3110994,0,0.4306262971439439,Medium
3125326,0,0.4305985916806759,Medium
3260962,1,0.4305887196705855,Medium
3091966,0,0.43058297137219015,Medium
3243994,0,0.43057870600761194,Medium
3104482,0,0.4305644804760953,Medium
3187350,0,0.4305626301224292,Medium
3342674,0,0.43054808003066886,Medium
3059734,0,0.4305476498142331,Medium
3278822,0,0.4305455263808758,Medium
3213682,0,0.4305449803215707,Medium
3345570,1,0.4305423063145861,Medium
3190730,0,0.43053035058340505,Medium
3119994,0,0.43052413271459966,Medium
3233382,1,0.4305043308053917,Medium
3033278,0,0.4305022816103353,Medium
3076738,1,0.43050065020635775,Medium
3370866,0,0.43050016323305557,Medium
3171558,0,0.43049906149618855,Medium
3085678,0,0.43046938399774703,Medium
3342914,1,0.43044177898997477,Medium
3005754,0,0.4304379941795867,Medium
3139166,0,0.4304315947064884,Medium
3166922,0,0.43042273669530356,Medium
3126546,0,0.4304144502342344,Medium
3219414,0,0.43038990727896803,Medium
3296774,0,0.4303704491208233,Medium
3205898,0,0.4303608439275427,Medium
3081818,0,0.43033287553240446,Medium
3194074,0,0.430329287709242,Medium
3157274,1,0.4303206876115353,Medium
3113390,0,0.43031585327359834,Medium
3160106,1,0.4303134806510991,Medium
3141490,0,0.4302798742636537,Medium
3205610,0,0.4302700472134262,Medium
3111170,0,0.4302673777678998,Medium
3005042,0,0.4302615044762141,Medium
3336974,0,0.4302432037747883,Medium
3056882,0,0.43023987358601723,Medium
3171982,0,0.4302221101251397,Medium
3250974,0,0.4302068165844099,Medium
3144326,0,0.4301922269366237,Medium
3162282,0,0.43018977989404306,Medium
3244542,0,0.43018577020901094,Medium
3057734,1,0.43018257736266174,Medium
